Station;Longitude;Latitude;Elevation;Gravity
6651;         -49.91041667;  -16.28958333;  7.740000E+02;  9.782216539728E+05
6652;         -49.90625000;  -16.28958333;  7.800000E+02;  9.782193988703E+05
6653;         -49.90208333;  -16.28958333;  7.950000E+02;  9.782144022753E+05
6654;         -49.89791667;  -16.28958333;  8.010000E+02;  9.782122333379E+05
6655;         -49.89375000;  -16.28958333;  7.810000E+02;  9.782181512763E+05
6656;         -49.88958333;  -16.28958333;  7.630000E+02;  9.782234887505E+05
6657;         -49.88541667;  -16.28958333;  7.680000E+02;  9.782217415714E+05
6658;         -49.88125000;  -16.28958333;  7.750000E+02;  9.782194041523E+05
6659;         -49.87708333;  -16.28958333;  7.570000E+02;  9.782248319410E+05
6660;         -49.87291667;  -16.28958333;  7.420000E+02;  9.782293512592E+05
6661;         -49.86875000;  -16.28958333;  7.680000E+02;  9.782211829448E+05
6662;         -49.86458333;  -16.28958333;  7.800000E+02;  9.782173552160E+05
6663;         -49.86041667;  -16.28958333;  7.830000E+02;  9.782163144858E+05
6664;         -49.85625000;  -16.28958333;  7.820000E+02;  9.782165059527E+05
6665;         -49.85208333;  -16.28958333;  7.860000E+02;  9.782151335133E+05
6666;         -49.84791667;  -16.28958333;  7.880000E+02;  9.782143609159E+05
6667;         -49.84375000;  -16.28958333;  7.850000E+02;  9.782151131444E+05
6668;         -49.83958333;  -16.28958333;  7.830000E+02;  9.782155246154E+05
6669;         -49.83541667;  -16.28958333;  8.090000E+02;  9.782072166247E+05
6670;         -49.83125000;  -16.28958333;  8.270000E+02;  9.782013512922E+05
6671;         -49.82708333;  -16.28958333;  8.400000E+02;  9.781969960894E+05
6672;         -49.82291667;  -16.28958333;  8.510000E+02;  9.781932192963E+05
6673;         -49.81875000;  -16.28958333;  8.520000E+02;  9.781925005485E+05
6674;         -49.81458333;  -16.28958333;  8.380000E+02;  9.781963883078E+05
6675;         -49.81041667;  -16.28958333;  8.310000E+02;  9.781980633263E+05
6676;         -49.80625000;  -16.28958333;  8.420000E+02;  9.781941222643E+05
6677;         -50.17291667;  -16.28541667;  7.900000E+02;  9.782283219327E+05
6678;         -50.16875000;  -16.28541667;  7.710000E+02;  9.782336454340E+05
6679;         -50.16458333;  -16.28541667;  7.710000E+02;  9.782330377418E+05
6680;         -50.16041667;  -16.28541667;  7.610000E+02;  9.782355239198E+05
6681;         -50.15625000;  -16.28541667;  7.330000E+02;  9.782435909881E+05
6682;         -50.15208333;  -16.28541667;  7.080000E+02;  9.782507235142E+05
6683;         -50.14791667;  -16.28541667;  6.970000E+02;  9.782535211260E+05
6684;         -50.14375000;  -16.28541667;  6.890000E+02;  9.782554089727E+05
6685;         -50.13958333;  -16.28541667;  7.180000E+02;  9.782458650974E+05
6686;         -50.13541667;  -16.28541667;  7.420000E+02;  9.782379179218E+05
6687;         -50.13125000;  -16.28541667;  7.370000E+02;  9.782389994058E+05
6688;         -50.12708333;  -16.28541667;  7.140000E+02;  9.782457021103E+05
6689;         -50.12291667;  -16.28541667;  7.230000E+02;  9.782425624836E+05
6690;         -50.11875000;  -16.28541667;  7.040000E+02;  9.782481466467E+05
6691;         -50.11458333;  -16.28541667;  6.950000E+02;  9.782507051753E+05
6692;         -50.11041667;  -16.28541667;  6.820000E+02;  9.782545707048E+05
6693;         -50.10625000;  -16.28541667;  6.750000E+02;  9.782566540896E+05
6694;         -50.10208333;  -16.28541667;  6.740000E+02;  9.782569563813E+05
6695;         -50.09791667;  -16.28541667;  6.770000E+02;  9.782560949523E+05
6696;         -50.09375000;  -16.28541667;  6.870000E+02;  9.782531396136E+05
6697;         -50.08958333;  -16.28541667;  7.050000E+02;  9.782477762261E+05
6698;         -50.08541667;  -16.28541667;  7.170000E+02;  9.782443289039E+05
6699;         -50.08125000;  -16.28541667;  7.210000E+02;  9.782434122922E+05
6700;         -50.07708333;  -16.28541667;  7.420000E+02;  9.782372827359E+05
6701;         -50.07291667;  -16.28541667;  7.510000E+02;  9.782349082598E+05
6702;         -50.06875000;  -16.28541667;  7.750000E+02;  9.782279192005E+05
6703;         -50.06458333;  -16.28541667;  8.160000E+02;  9.782156803848E+05
6704;         -50.06041667;  -16.28541667;  8.490000E+02;  9.782059290977E+05
6705;         -50.05625000;  -16.28541667;  8.340000E+02;  9.782110722295E+05
6706;         -50.05208333;  -16.28541667;  8.220000E+02;  9.782152893268E+05
6707;         -50.04791667;  -16.28541667;  8.280000E+02;  9.782139102667E+05
6708;         -50.04375000;  -16.28541667;  8.280000E+02;  9.782143767494E+05
6709;         -50.03958333;  -16.28541667;  8.490000E+02;  9.782082876746E+05
6710;         -50.03541667;  -16.28541667;  8.800000E+02;  9.781990484298E+05
6711;         -50.03125000;  -16.28541667;  8.860000E+02;  9.781975395082E+05
6712;         -50.02708333;  -16.28541667;  8.780000E+02;  9.782003391405E+05
6713;         -50.02291667;  -16.28541667;  8.770000E+02;  9.782009066058E+05
6714;         -50.01875000;  -16.28541667;  8.780000E+02;  9.782007919090E+05
6715;         -50.01458333;  -16.28541667;  8.780000E+02;  9.782009249131E+05
6716;         -50.01041667;  -16.28541667;  8.600000E+02;  9.782065992317E+05
6717;         -50.00625000;  -16.28541667;  8.380000E+02;  9.782134519502E+05
6718;         -50.00208333;  -16.28541667;  8.280000E+02;  9.782164950347E+05
6719;         -49.99791667;  -16.28541667;  8.500000E+02;  9.782094953317E+05
6720;         -49.99375000;  -16.28541667;  8.620000E+02;  9.782055427059E+05
6721;         -49.98958333;  -16.28541667;  8.350000E+02;  9.782136727330E+05
6722;         -49.98541667;  -16.28541667;  8.300000E+02;  9.782148829019E+05
6723;         -49.98125000;  -16.28541667;  8.210000E+02;  9.782172770409E+05
6724;         -49.97708333;  -16.28541667;  8.230000E+02;  9.782161894036E+05
6725;         -49.97291667;  -16.28541667;  8.450000E+02;  9.782088284598E+05
6726;         -49.96875000;  -16.28541667;  8.410000E+02;  9.782095162271E+05
6727;         -49.96458333;  -16.28541667;  8.490000E+02;  9.782064350755E+05
6728;         -49.96041667;  -16.28541667;  8.640000E+02;  9.782011509543E+05
6729;         -49.95625000;  -16.28541667;  8.720000E+02;  9.781980234233E+05
6730;         -49.95208333;  -16.28541667;  8.750000E+02;  9.781964362225E+05
6731;         -49.94791667;  -16.28541667;  8.790000E+02;  9.781945326041E+05
6732;         -49.94375000;  -16.28541667;  8.840000E+02;  9.781923203257E+05
6733;         -49.93958333;  -16.28541667;  8.700000E+02;  9.781960092577E+05
6734;         -49.93541667;  -16.28541667;  8.760000E+02;  9.781935090317E+05
6735;         -49.93125000;  -16.28541667;  8.960000E+02;  9.781866920563E+05
6736;         -49.92708333;  -16.28541667;  8.980000E+02;  9.781854813294E+05
6737;         -49.92291667;  -16.28541667;  8.410000E+02;  9.782025747693E+05
6738;         -49.91875000;  -16.28541667;  7.860000E+02;  9.782190753412E+05
6739;         -49.91458333;  -16.28541667;  7.810000E+02;  9.782201280674E+05
6740;         -49.91041667;  -16.28541667;  7.890000E+02;  9.782171973446E+05
6741;         -49.90625000;  -16.28541667;  7.900000E+02;  9.782164761332E+05
6742;         -49.90208333;  -16.28541667;  8.080000E+02;  9.782105358407E+05
6743;         -49.89791667;  -16.28541667;  8.050000E+02;  9.782111368114E+05
6744;         -49.89375000;  -16.28541667;  7.880000E+02;  9.782161107594E+05
6745;         -49.88958333;  -16.28541667;  7.700000E+02;  9.782214321924E+05
6746;         -49.88541667;  -16.28541667;  7.770000E+02;  9.782190492169E+05
6747;         -49.88125000;  -16.28541667;  7.830000E+02;  9.782170049309E+05
6748;         -49.87708333;  -16.28541667;  7.620000E+02;  9.782233460037E+05
6749;         -49.87291667;  -16.28541667;  7.410000E+02;  9.782297087923E+05
6750;         -49.86875000;  -16.28541667;  7.560000E+02;  9.782249346285E+05
6751;         -49.86458333;  -16.28541667;  7.680000E+02;  9.782210953319E+05
6752;         -49.86041667;  -16.28541667;  7.670000E+02;  9.782212842772E+05
6753;         -49.85625000;  -16.28541667;  7.710000E+02;  9.782199177371E+05
6754;         -49.85208333;  -16.28541667;  7.700000E+02;  9.782200889787E+05
6755;         -49.84791667;  -16.28541667;  7.670000E+02;  9.782208625278E+05
6756;         -49.84375000;  -16.28541667;  7.680000E+02;  9.782203722780E+05
6757;         -49.83958333;  -16.28541667;  7.780000E+02;  9.782170620929E+05
6758;         -49.83541667;  -16.28541667;  8.000000E+02;  9.782099969990E+05
6759;         -49.83125000;  -16.28541667;  8.120000E+02;  9.782059970351E+05
6760;         -49.82708333;  -16.28541667;  8.210000E+02;  9.782028889845E+05
6761;         -49.82291667;  -16.28541667;  8.330000E+02;  9.781988108616E+05
6762;         -49.81875000;  -16.28541667;  8.360000E+02;  9.781974830058E+05
6763;         -49.81458333;  -16.28541667;  8.250000E+02;  9.782004541933E+05
6764;         -49.81041667;  -16.28541667;  8.160000E+02;  9.782027645025E+05
6765;         -49.80625000;  -16.28541667;  8.440000E+02;  9.781935742724E+05
6766;         -50.17291667;  -16.28125000;  7.960000E+02;  9.782266524264E+05
6767;         -50.16875000;  -16.28125000;  8.090000E+02;  9.782220437668E+05
6768;         -50.16458333;  -16.28125000;  7.830000E+02;  9.782295412117E+05
6769;         -50.16041667;  -16.28125000;  7.450000E+02;  9.782407451854E+05
6770;         -50.15625000;  -16.28125000;  7.200000E+02;  9.782478942899E+05
6771;         -50.15208333;  -16.28125000;  7.190000E+02;  9.782475893328E+05
6772;         -50.14791667;  -16.28125000;  7.130000E+02;  9.782488477945E+05
6773;         -50.14375000;  -16.28125000;  6.950000E+02;  9.782538464414E+05
6774;         -50.13958333;  -16.28125000;  7.210000E+02;  9.782452334611E+05
6775;         -50.13541667;  -16.28125000;  7.430000E+02;  9.782379050252E+05
6776;         -50.13125000;  -16.28125000;  7.550000E+02;  9.782337236427E+05
6777;         -50.12708333;  -16.28125000;  7.490000E+02;  9.782351676700E+05
6778;         -50.12291667;  -16.28125000;  7.340000E+02;  9.782394523529E+05
6779;         -50.11875000;  -16.28125000;  7.190000E+02;  9.782437966874E+05
6780;         -50.11458333;  -16.28125000;  7.000000E+02;  9.782494425781E+05
6781;         -50.11041667;  -16.28125000;  6.970000E+02;  9.782502082611E+05
6782;         -50.10625000;  -16.28125000;  6.900000E+02;  9.782522821623E+05
6783;         -50.10208333;  -16.28125000;  6.810000E+02;  9.782550466127E+05
6784;         -50.09791667;  -16.28125000;  6.770000E+02;  9.782563367340E+05
6785;         -50.09375000;  -16.28125000;  6.980000E+02;  9.782499643331E+05
6786;         -50.08958333;  -16.28125000;  7.120000E+02;  9.782458218916E+05
6787;         -50.08541667;  -16.28125000;  7.160000E+02;  9.782448343659E+05
6788;         -50.08125000;  -16.28125000;  7.020000E+02;  9.782494755596E+05
6789;         -50.07708333;  -16.28125000;  7.130000E+02;  9.782464292885E+05
6790;         -50.07291667;  -16.28125000;  7.600000E+02;  9.782322717867E+05
6791;         -50.06875000;  -16.28125000;  7.890000E+02;  9.782237173623E+05
6792;         -50.06458333;  -16.28125000;  8.050000E+02;  9.782192140150E+05
6793;         -50.06041667;  -16.28125000;  8.230000E+02;  9.782141050769E+05
6794;         -50.05625000;  -16.28125000;  8.490000E+02;  9.782065184612E+05
6795;         -50.05208333;  -16.28125000;  8.400000E+02;  9.782097943461E+05
6796;         -50.04791667;  -16.28125000;  8.520000E+02;  9.782065415935E+05
6797;         -50.04375000;  -16.28125000;  8.370000E+02;  9.782116620236E+05
6798;         -50.03958333;  -16.28125000;  8.450000E+02;  9.782096099797E+05
6799;         -50.03541667;  -16.28125000;  8.760000E+02;  9.782003679739E+05
6800;         -50.03125000;  -16.28125000;  9.130000E+02;  9.781892116818E+05
6801;         -50.02708333;  -16.28125000;  9.040000E+02;  9.781923213287E+05
6802;         -50.02291667;  -16.28125000;  8.880000E+02;  9.781975604557E+05
6803;         -50.01875000;  -16.28125000;  8.860000E+02;  9.781983836744E+05
6804;         -50.01458333;  -16.28125000;  8.800000E+02;  9.782003911975E+05
6805;         -50.01041667;  -16.28125000;  8.650000E+02;  9.782051381838E+05
6806;         -50.00625000;  -16.28125000;  8.430000E+02;  9.782119995884E+05
6807;         -50.00208333;  -16.28125000;  8.300000E+02;  9.782159868688E+05
6808;         -49.99791667;  -16.28125000;  8.500000E+02;  9.782096189228E+05
6809;         -49.99375000;  -16.28125000;  8.690000E+02;  9.782034943718E+05
6810;         -49.98958333;  -16.28125000;  8.590000E+02;  9.782063395181E+05
6811;         -49.98541667;  -16.28125000;  8.510000E+02;  9.782084962168E+05
6812;         -49.98125000;  -16.28125000;  8.330000E+02;  9.782137054250E+05
6813;         -49.97708333;  -16.28125000;  8.170000E+02;  9.782182327309E+05
6814;         -49.97291667;  -16.28125000;  8.230000E+02;  9.782158586427E+05
6815;         -49.96875000;  -16.28125000;  8.260000E+02;  9.782143745642E+05
6816;         -49.96458333;  -16.28125000;  8.450000E+02;  9.782078774284E+05
6817;         -49.96041667;  -16.28125000;  8.660000E+02;  9.782007328655E+05
6818;         -49.95625000;  -16.28125000;  8.790000E+02;  9.781960563464E+05
6819;         -49.95208333;  -16.28125000;  8.780000E+02;  9.781957155199E+05
6820;         -49.94791667;  -16.28125000;  8.690000E+02;  9.781978495438E+05
6821;         -49.94375000;  -16.28125000;  8.850000E+02;  9.781922223612E+05
6822;         -49.93958333;  -16.28125000;  8.830000E+02;  9.781921884771E+05
6823;         -49.93541667;  -16.28125000;  8.730000E+02;  9.781946471712E+05
6824;         -49.93125000;  -16.28125000;  8.860000E+02;  9.781899933826E+05
6825;         -49.92708333;  -16.28125000;  8.920000E+02;  9.781875354799E+05
6826;         -49.92291667;  -16.28125000;  8.300000E+02;  9.782061719297E+05
6827;         -49.91875000;  -16.28125000;  7.880000E+02;  9.782186382675E+05
6828;         -49.91458333;  -16.28125000;  7.960000E+02;  9.782156544627E+05
6829;         -49.91041667;  -16.28125000;  7.990000E+02;  9.782142592161E+05
6830;         -49.90625000;  -16.28125000;  8.070000E+02;  9.782113574813E+05
6831;         -49.90208333;  -16.28125000;  8.090000E+02;  9.782103547010E+05
6832;         -49.89791667;  -16.28125000;  7.940000E+02;  9.782146547036E+05
6833;         -49.89375000;  -16.28125000;  7.820000E+02;  9.782180655656E+05
6834;         -49.88958333;  -16.28125000;  7.810000E+02;  9.782181087878E+05
6835;         -49.88541667;  -16.28125000;  7.800000E+02;  9.782181860039E+05
6836;         -49.88125000;  -16.28125000;  7.730000E+02;  9.782201510403E+05
6837;         -49.87708333;  -16.28125000;  7.540000E+02;  9.782258582612E+05
6838;         -49.87291667;  -16.28125000;  7.500000E+02;  9.782269416296E+05
6839;         -49.86875000;  -16.28125000;  7.530000E+02;  9.782258714172E+05
6840;         -49.86458333;  -16.28125000;  7.520000E+02;  9.782260488169E+05
6841;         -49.86041667;  -16.28125000;  7.540000E+02;  9.782252989325E+05
6842;         -49.85625000;  -16.28125000;  7.630000E+02;  9.782223751404E+05
6843;         -49.85208333;  -16.28125000;  7.620000E+02;  9.782225406975E+05
6844;         -49.84791667;  -16.28125000;  7.620000E+02;  9.782223805065E+05
6845;         -49.84375000;  -16.28125000;  7.630000E+02;  9.782218889707E+05
6846;         -49.83958333;  -16.28125000;  7.700000E+02;  9.782195104190E+05
6847;         -49.83541667;  -16.28125000;  7.830000E+02;  9.782152403811E+05
6848;         -49.83125000;  -16.28125000;  7.970000E+02;  9.782106263054E+05
6849;         -49.82708333;  -16.28125000;  8.070000E+02;  9.782072166201E+05
6850;         -49.82291667;  -16.28125000;  8.170000E+02;  9.782037694229E+05
6851;         -49.81875000;  -16.28125000;  8.150000E+02;  9.782040046510E+05
6852;         -49.81458333;  -16.28125000;  8.050000E+02;  9.782066808457E+05
6853;         -49.81041667;  -16.28125000;  8.130000E+02;  9.782037400447E+05
6854;         -49.80625000;  -16.28125000;  8.560000E+02;  9.781899227844E+05
6855;         -50.17291667;  -16.27708333;  7.870000E+02;  9.782295915432E+05
6856;         -50.16875000;  -16.27708333;  8.120000E+02;  9.782212652339E+05
6857;         -50.16458333;  -16.27708333;  7.990000E+02;  9.782247402790E+05
6858;         -50.16041667;  -16.27708333;  7.450000E+02;  9.782409396853E+05
6859;         -50.15625000;  -16.27708333;  7.310000E+02;  9.782446879315E+05
6860;         -50.15208333;  -16.27708333;  7.430000E+02;  9.782403600717E+05
6861;         -50.14791667;  -16.27708333;  7.230000E+02;  9.782459775261E+05
6862;         -50.14375000;  -16.27708333;  6.990000E+02;  9.782528485270E+05
6863;         -50.13958333;  -16.27708333;  7.150000E+02;  9.782473384051E+05
6864;         -50.13541667;  -16.27708333;  7.260000E+02;  9.782434180784E+05
6865;         -50.13125000;  -16.27708333;  7.470000E+02;  9.782364460280E+05
6866;         -50.12708333;  -16.27708333;  7.570000E+02;  9.782329344180E+05
6867;         -50.12291667;  -16.27708333;  7.470000E+02;  9.782356707831E+05
6868;         -50.11875000;  -16.27708333;  7.170000E+02;  9.782446548809E+05
6869;         -50.11458333;  -16.27708333;  7.150000E+02;  9.782450360742E+05
6870;         -50.11041667;  -16.27708333;  7.160000E+02;  9.782445567112E+05
6871;         -50.10625000;  -16.27708333;  7.120000E+02;  9.782456937753E+05
6872;         -50.10208333;  -16.27708333;  6.940000E+02;  9.782512321097E+05
6873;         -50.09791667;  -16.27708333;  6.760000E+02;  9.782568413050E+05
6874;         -50.09375000;  -16.27708333;  6.850000E+02;  9.782541667837E+05
6875;         -50.08958333;  -16.27708333;  6.940000E+02;  9.782515577311E+05
6876;         -50.08541667;  -16.27708333;  6.960000E+02;  9.782511767139E+05
6877;         -50.08125000;  -16.27708333;  6.950000E+02;  9.782517818792E+05
6878;         -50.07708333;  -16.27708333;  7.030000E+02;  9.782496512450E+05
6879;         -50.07291667;  -16.27708333;  7.330000E+02;  9.782407464164E+05
6880;         -50.06875000;  -16.27708333;  7.930000E+02;  9.782225711796E+05
6881;         -50.06458333;  -16.27708333;  8.180000E+02;  9.782152638370E+05
6882;         -50.06041667;  -16.27708333;  8.360000E+02;  9.782101419177E+05
6883;         -50.05625000;  -16.27708333;  8.650000E+02;  9.782016119823E+05
6884;         -50.05208333;  -16.27708333;  8.710000E+02;  9.782002197786E+05
6885;         -50.04791667;  -16.27708333;  8.760000E+02;  9.781991309568E+05
6886;         -50.04375000;  -16.27708333;  8.620000E+02;  9.782039329801E+05
6887;         -50.03958333;  -16.27708333;  8.540000E+02;  9.782068504191E+05
6888;         -50.03541667;  -16.27708333;  8.890000E+02;  9.781963603671E+05
6889;         -50.03125000;  -16.27708333;  9.240000E+02;  9.781858242312E+05
6890;         -50.02708333;  -16.27708333;  9.040000E+02;  9.781923597055E+05
6891;         -50.02291667;  -16.27708333;  8.770000E+02;  9.782010288694E+05
6892;         -50.01875000;  -16.27708333;  8.690000E+02;  9.782037271828E+05
6893;         -50.01458333;  -16.27708333;  8.620000E+02;  9.782060538803E+05
6894;         -50.01041667;  -16.27708333;  8.530000E+02;  9.782089398443E+05
6895;         -50.00625000;  -16.27708333;  8.400000E+02;  9.782130057618E+05
6896;         -50.00208333;  -16.27708333;  8.350000E+02;  9.782145092954E+05
6897;         -49.99791667;  -16.27708333;  8.680000E+02;  9.782040988555E+05
6898;         -49.99375000;  -16.27708333;  8.820000E+02;  9.781995429231E+05
6899;         -49.98958333;  -16.27708333;  8.670000E+02;  9.782039577875E+05
6900;         -49.98541667;  -16.27708333;  8.550000E+02;  9.782073723119E+05
6901;         -49.98125000;  -16.27708333;  8.500000E+02;  9.782085441000E+05
6902;         -49.97708333;  -16.27708333;  8.270000E+02;  9.782152636408E+05
6903;         -49.97291667;  -16.27708333;  8.280000E+02;  9.782144563850E+05
6904;         -49.96875000;  -16.27708333;  8.380000E+02;  9.782108033149E+05
6905;         -49.96458333;  -16.27708333;  8.340000E+02;  9.782114683664E+05
6906;         -49.96041667;  -16.27708333;  8.510000E+02;  9.782055711979E+05
6907;         -49.95625000;  -16.27708333;  8.700000E+02;  9.781990323401E+05
6908;         -49.95208333;  -16.27708333;  8.650000E+02;  9.781999364986E+05
6909;         -49.94791667;  -16.27708333;  8.470000E+02;  9.782048658668E+05
6910;         -49.94375000;  -16.27708333;  8.610000E+02;  9.781998558083E+05
6911;         -49.93958333;  -16.27708333;  8.850000E+02;  9.781917513041E+05
6912;         -49.93541667;  -16.27708333;  8.830000E+02;  9.781917266236E+05
6913;         -49.93125000;  -16.27708333;  8.880000E+02;  9.781895483614E+05
6914;         -49.92708333;  -16.27708333;  8.730000E+02;  9.781935917052E+05
6915;         -49.92291667;  -16.27708333;  8.110000E+02;  9.782122211951E+05
6916;         -49.91875000;  -16.27708333;  8.030000E+02;  9.782141465868E+05
6917;         -49.91458333;  -16.27708333;  8.150000E+02;  9.782099131498E+05
6918;         -49.91041667;  -16.27708333;  8.150000E+02;  9.782094348066E+05
6919;         -49.90625000;  -16.27708333;  8.110000E+02;  9.782102345317E+05
6920;         -49.90208333;  -16.27708333;  7.960000E+02;  9.782144795858E+05
6921;         -49.89791667;  -16.27708333;  7.880000E+02;  9.782165975295E+05
6922;         -49.89375000;  -16.27708333;  7.970000E+02;  9.782134920710E+05
6923;         -49.88958333;  -16.27708333;  7.990000E+02;  9.782125903105E+05
6924;         -49.88541667;  -16.27708333;  7.790000E+02;  9.782185335153E+05
6925;         -49.88125000;  -16.27708333;  7.640000E+02;  9.782229602197E+05
6926;         -49.87708333;  -16.27708333;  7.480000E+02;  9.782277239830E+05
6927;         -49.87291667;  -16.27708333;  7.710000E+02;  9.782204309068E+05
6928;         -49.86875000;  -16.27708333;  7.800000E+02;  9.782174881976E+05
6929;         -49.86458333;  -16.27708333;  7.670000E+02;  9.782213710140E+05
6930;         -49.86041667;  -16.27708333;  7.720000E+02;  9.782196812231E+05
6931;         -49.85625000;  -16.27708333;  7.730000E+02;  9.782192288540E+05
6932;         -49.85208333;  -16.27708333;  7.650000E+02;  9.782215587258E+05
6933;         -49.84791667;  -16.27708333;  7.890000E+02;  9.782139543990E+05
6934;         -49.84375000;  -16.27708333;  7.850000E+02;  9.782150119479E+05
6935;         -49.83958333;  -16.27708333;  7.720000E+02;  9.782188373765E+05
6936;         -49.83541667;  -16.27708333;  7.740000E+02;  9.782179837416E+05
6937;         -49.83125000;  -16.27708333;  7.790000E+02;  9.782161684572E+05
6938;         -49.82708333;  -16.27708333;  7.880000E+02;  9.782130788786E+05
6939;         -49.82291667;  -16.27708333;  7.950000E+02;  9.782105741981E+05
6940;         -49.81875000;  -16.27708333;  7.990000E+02;  9.782089636622E+05
6941;         -49.81458333;  -16.27708333;  8.140000E+02;  9.782039074006E+05
6942;         -49.81041667;  -16.27708333;  8.430000E+02;  9.781944794759E+05
6943;         -49.80625000;  -16.27708333;  8.920000E+02;  9.781788277814E+05
6944;         -50.17291667;  -16.27291667;  7.810000E+02;  9.782315334847E+05
6945;         -50.16875000;  -16.27291667;  7.870000E+02;  9.782291369512E+05
6946;         -50.16458333;  -16.27291667;  8.030000E+02;  9.782236062019E+05
6947;         -50.16041667;  -16.27291667;  7.620000E+02;  9.782357855004E+05
6948;         -50.15625000;  -16.27291667;  7.510000E+02;  9.782386200669E+05
6949;         -50.15208333;  -16.27291667;  7.500000E+02;  9.782383446766E+05
6950;         -50.14791667;  -16.27291667;  7.280000E+02;  9.782445966414E+05
6951;         -50.14375000;  -16.27291667;  7.070000E+02;  9.782505483904E+05
6952;         -50.13958333;  -16.27291667;  7.040000E+02;  9.782509365351E+05
6953;         -50.13541667;  -16.27291667;  7.170000E+02;  9.782463972218E+05
6954;         -50.13125000;  -16.27291667;  7.410000E+02;  9.782384936941E+05
6955;         -50.12708333;  -16.27291667;  7.560000E+02;  9.782334310952E+05
6956;         -50.12291667;  -16.27291667;  7.600000E+02;  9.782318308557E+05
6957;         -50.11875000;  -16.27291667;  7.450000E+02;  9.782361711940E+05
6958;         -50.11458333;  -16.27291667;  7.430000E+02;  9.782365481596E+05
6959;         -50.11041667;  -16.27291667;  7.400000E+02;  9.782372999655E+05
6960;         -50.10625000;  -16.27291667;  7.260000E+02;  9.782415231618E+05
6961;         -50.10208333;  -16.27291667;  7.050000E+02;  9.782479810337E+05
6962;         -50.09791667;  -16.27291667;  6.890000E+02;  9.782529611254E+05
6963;         -50.09375000;  -16.27291667;  6.800000E+02;  9.782558438313E+05
6964;         -50.08958333;  -16.27291667;  6.920000E+02;  9.782522927018E+05
6965;         -50.08541667;  -16.27291667;  7.000000E+02;  9.782500406911E+05
6966;         -50.08125000;  -16.27291667;  7.040000E+02;  9.782490836958E+05
6967;         -50.07708333;  -16.27291667;  7.300000E+02;  9.782413617201E+05
6968;         -50.07291667;  -16.27291667;  7.340000E+02;  9.782404977669E+05
6969;         -50.06875000;  -16.27291667;  7.540000E+02;  9.782347097910E+05
6970;         -50.06458333;  -16.27291667;  7.840000E+02;  9.782258447022E+05
6971;         -50.06041667;  -16.27291667;  8.420000E+02;  9.782083039917E+05
6972;         -50.05625000;  -16.27291667;  8.860000E+02;  9.781951069401E+05
6973;         -50.05208333;  -16.27291667;  9.070000E+02;  9.781890456927E+05
6974;         -50.04791667;  -16.27291667;  8.860000E+02;  9.781960254200E+05
6975;         -50.04375000;  -16.27291667;  8.650000E+02;  9.782029988344E+05
6976;         -50.03958333;  -16.27291667;  8.580000E+02;  9.782056027651E+05
6977;         -50.03541667;  -16.27291667;  8.880000E+02;  9.781966664067E+05
6978;         -50.03125000;  -16.27291667;  9.200000E+02;  9.781870642218E+05
6979;         -50.02708333;  -16.27291667;  9.000000E+02;  9.781936033260E+05
6980;         -50.02291667;  -16.27291667;  8.850000E+02;  9.781985399836E+05
6981;         -50.01875000;  -16.27291667;  8.870000E+02;  9.781981278211E+05
6982;         -50.01458333;  -16.27291667;  8.750000E+02;  9.782020185926E+05
6983;         -50.01041667;  -16.27291667;  8.570000E+02;  9.782077174901E+05
6984;         -50.00625000;  -16.27291667;  8.420000E+02;  9.782124163626E+05
6985;         -50.00208333;  -16.27291667;  8.420000E+02;  9.782123714910E+05
6986;         -49.99791667;  -16.27291667;  8.620000E+02;  9.782060232175E+05
6987;         -49.99375000;  -16.27291667;  8.740000E+02;  9.782021011652E+05
6988;         -49.98958333;  -16.27291667;  8.810000E+02;  9.781996716974E+05
6989;         -49.98541667;  -16.27291667;  8.830000E+02;  9.781987368749E+05
6990;         -49.98125000;  -16.27291667;  8.710000E+02;  9.782021027439E+05
6991;         -49.97708333;  -16.27291667;  8.410000E+02;  9.782110158500E+05
6992;         -49.97291667;  -16.27291667;  8.540000E+02;  9.782064843451E+05
6993;         -49.96875000;  -16.27291667;  8.600000E+02;  9.782040880519E+05
6994;         -49.96458333;  -16.27291667;  8.390000E+02;  9.782100527782E+05
6995;         -49.96041667;  -16.27291667;  8.470000E+02;  9.782069610626E+05
6996;         -49.95625000;  -16.27291667;  8.690000E+02;  9.781994937358E+05
6997;         -49.95208333;  -16.27291667;  8.820000E+02;  9.781948096772E+05
6998;         -49.94791667;  -16.27291667;  8.510000E+02;  9.782037817869E+05
6999;         -49.94375000;  -16.27291667;  8.350000E+02;  9.782080849158E+05
7000;         -49.93958333;  -16.27291667;  8.470000E+02;  9.782036980314E+05
7001;         -49.93541667;  -16.27291667;  8.560000E+02;  9.782002539101E+05
7002;         -49.93125000;  -16.27291667;  8.410000E+02;  9.782042687229E+05
7003;         -49.92708333;  -16.27291667;  8.140000E+02;  9.782120209191E+05
7004;         -49.92291667;  -16.27291667;  8.120000E+02;  9.782120475530E+05
7005;         -49.91875000;  -16.27291667;  8.240000E+02;  9.782077676668E+05
7006;         -49.91458333;  -16.27291667;  8.330000E+02;  9.782044528972E+05
7007;         -49.91041667;  -16.27291667;  8.390000E+02;  9.782021048812E+05
7008;         -49.90625000;  -16.27291667;  8.200000E+02;  9.782075360775E+05
